"time_sec","total_count","normal_ratio","blank_screen_ratio","end_early_ratio","no_act_ratio","no_delivery_ratio","handoff_ratio","refresh_ratio"
"2018-09-18 17:15:00",2,0,0,0,0,2,0,0
"2018-09-18 17:30:00",4,0,0,0,0,4,0,0
"2018-09-18 18:00:00",5,0,0,0,0,5,0,0
"2018-09-18 18:15:00",2,0,0,0,0,2,0,0
"2018-09-18 18:45:00",4,0,0,0,0,4,0,0
"2018-09-18 19:00:00",5,0,0,0,0,5,0,0
"2018-09-18 19:15:00",5,0,0,0,0,5,0,0
"2018-09-18 19:30:00",4,0,0,0,0,4,0,0
"2018-09-18 19:45:00",2,0,0,0,0,2,0,0
"2018-09-18 20:00:00",4,0,0,0,0,4,0,0
"2018-09-18 20:15:00",3,0,0,0,0,3,0,0
"2018-09-18 20:30:00",6,0,0,0,0,6,0,0
"2018-09-18 21:00:00",3,0,0,0,0,3,0,0
"2018-09-18 21:30:00",1,0,0,0,0,1,0,0
"2018-09-18 21:45:00",2,0,0,0,0,2,0,0
"2018-09-18 22:00:00",3,0,0,0,0,3,0,0
"2018-09-18 22:30:00",2,0,0,0,0,2,0,0
"2018-09-18 22:45:00",2,0,0,0,0,2,0,0
"2018-09-18 23:00:00",10,0,0,0,0,10,0,0
"2018-09-18 23:15:00",5,0,0,0,0,5,0,0
"2018-09-18 23:30:00",2,0,0,0,0,2,0,0
"2018-09-18 23:45:00",6,0,0,0,0,6,0,0
"2018-09-19 00:00:00",6,0,0,0,0,6,0,0
"2018-09-19 00:15:00",8,0,0,0,0,8,0,0
"2018-09-19 00:30:00",7,0,0,0,0,7,0,0
"2018-09-19 00:45:00",2,0,0,0,0,2,0,0
"2018-09-19 01:00:00",1,0,0,0,0,1,0,0
"2018-09-19 01:15:00",2,0,0,0,0,2,0,0
"2018-09-19 01:30:00",1,0,0,0,0,1,0,0
"2018-09-19 01:45:00",3,0,0,0,0,3,0,0
"2018-09-19 02:00:00",1,0,0,0,0,1,0,0
"2018-09-19 02:15:00",12,0,0,0,0,12,0,0
"2018-09-19 02:30:00",13,0,0,0,0,13,0,0
"2018-09-19 02:45:00",20,0,0,0,0,20,0,0
"2018-09-19 03:00:00",7,0,0,0,0,7,0,0
"2018-09-19 03:15:00",5,0,0,0,0,5,0,0
"2018-09-19 03:30:00",15,0,0,0,0,15,0,0
"2018-09-19 03:45:00",17,0,0,0,0,17,0,0
"2018-09-19 04:00:00",7,0,0,0,0,7,0,0
"2018-09-19 04:15:00",21,0,0,0,0,21,0,0
"2018-09-19 04:30:00",6,0,0,0,0,6,0,0
"2018-09-19 04:45:00",12,0,0,0,0,12,0,0
"2018-09-19 05:00:00",4,0,0,0,0,4,0,0
"2018-09-19 05:15:00",1,0,0,0,0,1,0,0
"2018-09-19 06:00:00",6,0,0,0,0,6,0,0
"2018-09-19 06:15:00",3,0,0,0,0,3,0,0
"2018-09-19 06:30:00",4,0,0,0,0,4,0,0
"2018-09-19 06:45:00",2,0,0,0,0,2,0,0
"2018-09-19 07:00:00",2,0,0,0,0,2,0,0
"2018-09-19 07:15:00",2,0,0,0,0,2,0,0
"2018-09-19 07:45:00",6,0,0,0,0,6,0,0
"2018-09-19 08:00:00",2,0,0,0,0,2,0,0
"2018-09-19 08:15:00",2,0,0,0,0,2,0,0
"2018-09-19 08:30:00",2,0,0,0,0,2,0,0
"2018-09-19 09:00:00",1,0,0,0,0,1,0,0
"2018-09-19 09:15:00",1,0,0,0,0,1,0,0
"2018-09-19 09:45:00",3,0,0,0,0,3,0,0
"2018-09-19 10:00:00",1,0,0,0,0,1,0,0
"2018-09-19 10:15:00",1,0,0,0,0,1,0,0
"2018-09-19 10:30:00",3,0,0,0,0,3,0,0
"2018-09-19 10:45:00",5,0,0,0,0,5,0,0
"2018-09-19 11:00:00",3,0,0,0,0,3,0,0
"2018-09-19 11:15:00",2,0,0,0,0,2,0,0
"2018-09-19 11:30:00",1,0,0,0,0,1,0,0
"2018-09-19 11:45:00",4,0,0,0,0,4,0,0
"2018-09-19 12:00:00",4,0,0,0,0,4,0,0
"2018-09-19 12:15:00",5,0,0,0,0,5,0,0
"2018-09-19 12:45:00",2,0,0,0,0,2,0,0
"2018-09-19 13:00:00",2,0,0,0,0,2,0,0
"2018-09-19 13:15:00",1,0,0,0,0,1,0,0
"2018-09-19 13:30:00",7,0,0,0,0,7,0,0
"2018-09-19 13:45:00",2,0,0,0,0,2,0,0
"2018-09-19 14:00:00",7,0,0,0,0,7,0,0
"2018-09-19 14:15:00",7,0,0,0,0,7,0,0
"2018-09-19 14:30:00",7,0,0,0,0,7,0,0
"2018-09-19 14:45:00",5,0,0,0,0,5,0,0
"2018-09-19 15:00:00",7,0,0,0,0,7,0,0
"2018-09-19 15:15:00",6,0,0,0,0,6,0,0
"2018-09-19 15:30:00",4,0,0,0,0,4,0,0
"2018-09-19 15:45:00",6,0,0,0,0,6,0,0
"2018-09-19 16:00:00",5,0,0,0,0,5,0,0
"2018-09-19 16:15:00",9,0,0,0,0,9,0,0
"2018-09-19 16:30:00",10,0,0,0,0,10,0,0
"2018-09-19 16:45:00",7,0,0,0,0,7,0,0
"2018-09-19 17:00:00",6,0,0,0,0,6,0,0
"2018-09-19 17:15:00",16,0,0,0,0,16,0,0
"2018-09-19 17:30:00",5,0,0,0,0,5,0,0
"2018-09-19 17:45:00",12,0,0,0,0,12,0,0
"2018-09-19 18:00:00",15,0,0,0,0,15,0,0
"2018-09-19 18:15:00",13,0,0,0,0,13,0,0
"2018-09-19 18:30:00",13,0,0,0,0,13,0,0
"2018-09-19 18:45:00",6,0,0,0,0,6,0,0
"2018-09-19 19:00:00",26,0,0,0,0,26,0,0
"2018-09-19 19:15:00",14,0,0,0,0,14,0,0
"2018-09-19 19:30:00",17,0,0,0,0,17,0,0
"2018-09-19 19:45:00",22,0,0,0,0,22,0,0
"2018-09-19 20:00:00",16,0,0,0,0,16,0,0
"2018-09-19 20:15:00",15,0,0,0,0,15,0,0
"2018-09-19 20:30:00",9,0,0,0,0,9,0,0
"2018-09-19 20:45:00",19,0,0,0,0,19,0,0
"2018-09-19 21:00:00",15,0,0,0,0,15,0,0
"2018-09-19 21:15:00",9,0,0,0,0,9,0,0
"2018-09-19 21:30:00",4,0,0,0,0,4,0,0
"2018-09-19 21:45:00",14,0,0,0,0,14,0,0
"2018-09-19 22:00:00",19,0,0,0,0,19,0,0
"2018-09-19 22:15:00",24,0,0,0,0,24,0,0
"2018-09-19 22:30:00",14,0,0,0,0,14,0,0
"2018-09-19 22:45:00",13,0,0,0,0,13,0,0
"2018-09-19 23:00:00",16,0,0,0,0,16,0,0
"2018-09-19 23:15:00",22,0,0,0,0,22,0,0
"2018-09-19 23:30:00",15,0,0,0,0,15,0,0
"2018-09-19 23:45:00",15,0,0,0,0,15,0,0
"2018-09-20 00:00:00",17,0,0,0,0,17,0,0
"2018-09-20 00:15:00",21,0,0,0,0,21,0,0
"2018-09-20 00:30:00",13,0,0,0,0,13,0,0
"2018-09-20 00:45:00",27,0,0,0,0,27,0,0
"2018-09-20 01:00:00",16,0,0,0,0,16,0,0
"2018-09-20 01:15:00",24,0,0,0,0,24,0,0
"2018-09-20 01:30:00",20,0,0,0,0,20,0,0
"2018-09-20 01:45:00",25,0,0,0,0,25,0,0
"2018-09-20 02:00:00",7,0,0,0,0,7,0,0
"2018-09-20 02:15:00",14,0,0,0,0,14,0,0
"2018-09-20 02:30:00",11,0,0,0,0,11,0,0
"2018-09-20 02:45:00",8,0,0,0,0,8,0,0
"2018-09-20 03:00:00",10,0,0,0,0,10,0,0
"2018-09-20 03:15:00",9,0,0,0,0,9,0,0
"2018-09-20 03:30:00",7,0,0,0,0,7,0,0
"2018-09-20 03:45:00",6,0,0,0,0,6,0,0
"2018-09-20 04:00:00",5,0,0,0,0,5,0,0
"2018-09-20 04:15:00",19,0,0,0,0,19,0,0
"2018-09-20 04:30:00",11,0,0,0,0,11,0,0
"2018-09-20 04:45:00",6,0,0,0,0,6,0,0
"2018-09-20 05:00:00",6,0,0,0,0,6,0,0
"2018-09-20 05:15:00",9,0,0,0,0,9,0,0
"2018-09-20 05:30:00",4,0,0,0,0,4,0,0
"2018-09-20 05:45:00",4,0,0,0,0,4,0,0
"2018-09-20 06:00:00",3,0,0,0,0,3,0,0
"2018-09-20 06:15:00",4,0,0,0,0,4,0,0
"2018-09-20 06:45:00",3,0,0,0,0,3,0,0
"2018-09-20 07:00:00",3,0,0,0,0,3,0,0
"2018-09-20 07:15:00",8,0,0,0,0,8,0,0
"2018-09-20 07:30:00",5,0,0,0,0,5,0,0
"2018-09-20 07:45:00",6,0,0,0,0,6,0,0
"2018-09-20 08:00:00",1,0,0,0,0,1,0,0
"2018-09-20 08:15:00",3,0,0,0,0,3,0,0
"2018-09-20 08:30:00",3,0,0,0,0,3,0,0
"2018-09-20 08:45:00",2,0,0,0,0,2,0,0
"2018-09-20 09:00:00",3,0,0,0,0,3,0,0
"2018-09-20 09:15:00",5,0,0,0,0,5,0,0
"2018-09-20 09:30:00",3,0,0,0,0,3,0,0
"2018-09-20 09:45:00",1,0,0,0,0,1,0,0
"2018-09-20 10:15:00",3,0,0,0,0,3,0,0
"2018-09-20 10:30:00",2,0,0,0,0,2,0,0
"2018-09-20 10:45:00",4,0,0,0,0,4,0,0
"2018-09-20 11:00:00",5,0,0,0,0,5,0,0
"2018-09-20 11:15:00",8,0,0,0,0,8,0,0
"2018-09-20 11:30:00",4,0,0,0,0,4,0,0
"2018-09-20 11:45:00",4,0,0,0,0,4,0,0
"2018-09-20 12:00:00",1,0,0,0,0,1,0,0
"2018-09-20 12:15:00",1,0,0,0,0,1,0,0
"2018-09-20 12:30:00",2,0,0,0,0,2,0,0
"2018-09-20 12:45:00",2,0,0,0,0,2,0,0
"2018-09-20 13:00:00",3,0,0,0,0,3,0,0
"2018-09-20 13:15:00",4,0,0,0,0,4,0,0
"2018-09-20 13:30:00",5,0,0,0,0,5,0,0
"2018-09-20 13:45:00",6,0,0,0,0,6,0,0
"2018-09-20 14:00:00",4,0,0,0,0,4,0,0
"2018-09-20 14:15:00",3,0,0,0,0,3,0,0
"2018-09-20 14:30:00",7,0,0,0,0,7,0,0
"2018-09-20 14:45:00",4,0,0,0,0,4,0,0
"2018-09-20 15:00:00",6,0,0,0,0,6,0,0
"2018-09-20 15:15:00",9,0,0,0,0,9,0,0
"2018-09-20 15:30:00",3,0,0,0,0,3,0,0
"2018-09-20 15:45:00",4,0,0,0,0,4,0,0
"2018-09-20 16:00:00",10,0,0,0,0,10,0,0
"2018-09-20 16:15:00",13,0,0,0,0,13,0,0
"2018-09-20 16:30:00",4,0,0,0,0,4,0,0
"2018-09-20 16:45:00",4,0,0,0,0,4,0,0
"2018-09-20 17:00:00",9,0,0,0,0,9,0,0
"2018-09-20 17:15:00",4,0,0,0,0,4,0,0
"2018-09-20 17:30:00",4,0,0,0,0,4,0,0
"2018-09-20 17:45:00",6,0,0,0,0,6,0,0
"2018-09-20 18:00:00",4,0,0,0,0,4,0,0
"2018-09-20 18:15:00",8,0,0,0,0,8,0,0
"2018-09-20 18:30:00",7,0,0,0,0,7,0,0
"2018-09-20 18:45:00",11,0,0,0,0,11,0,0
"2018-09-20 19:00:00",5,0,0,0,0,5,0,0
"2018-09-20 19:15:00",8,0,0,0,0,8,0,0
"2018-09-20 19:30:00",7,0,0,0,0,7,0,0
"2018-09-20 19:45:00",9,0,0,0,0,9,0,0
"2018-09-20 20:00:00",8,0,0,0,0,8,0,0
"2018-09-20 20:15:00",4,0,0,0,0,4,0,0
"2018-09-20 20:30:00",12,0,0,0,0,12,0,0
"2018-09-20 20:45:00",7,0,0,0,0,7,0,0
"2018-09-20 21:00:00",3,0,0,0,0,3,0,0
"2018-09-20 21:15:00",6,0,0,0,0,6,0,0
"2018-09-20 21:30:00",20,0,0,0,0,20,0,0
"2018-09-20 21:45:00",28,0,0,0,0,28,0,0
"2018-09-20 22:00:00",18,0,0,0,0,18,0,0
"2018-09-20 22:15:00",17,0,0,0,0,17,0,0
"2018-09-20 22:30:00",14,0,0,0,0,14,0,0
"2018-09-20 22:45:00",11,0,0,0,0,11,0,0
"2018-09-20 23:00:00",8,0,0,0,0,8,0,0
"2018-09-20 23:15:00",19,0,0,0,0,19,0,0
"2018-09-20 23:30:00",12,0,0,0,0,12,0,0
"2018-09-20 23:45:00",8,0,0,0,0,8,0,0
"2018-09-21 00:00:00",4,0,0,0,0,4,0,0
"2018-09-21 00:15:00",14,0,0,0,0,14,0,0
"2018-09-21 00:30:00",6,0,0,0,0,6,0,0
"2018-09-21 00:45:00",6,0,0,0,0,6,0,0
"2018-09-21 01:00:00",13,0,0,0,0,13,0,0
"2018-09-21 01:15:00",17,0,0,0,0,17,0,0
"2018-09-21 01:30:00",7,0,0,0,0,7,0,0
"2018-09-21 01:45:00",11,0,0,0,0,11,0,0
"2018-09-21 02:00:00",13,0,0,0,0,13,0,0
"2018-09-21 02:15:00",14,0,0,0,0,14,0,0
"2018-09-21 02:30:00",11,0,0,0,0,11,0,0
"2018-09-21 02:45:00",16,0,0,0,0,16,0,0
"2018-09-21 03:00:00",7,0,0,0,0,7,0,0
"2018-09-21 03:15:00",7,0,0,0,0,7,0,0
"2018-09-21 03:30:00",14,0,0,0,0,14,0,0
"2018-09-21 03:45:00",11,0,0,0,0,11,0,0
"2018-09-21 04:00:00",21,0,0,0,0,21,0,0
"2018-09-21 04:15:00",22,0,0,0,0,22,0,0
"2018-09-21 04:30:00",11,0,0,0,0,11,0,0
"2018-09-21 04:45:00",5,0,0,0,0,5,0,0
"2018-09-21 05:00:00",7,0,0,0,0,7,0,0
"2018-09-21 05:15:00",7,0,0,0,0,7,0,0
"2018-09-21 05:30:00",4,0,0,0,0,4,0,0
"2018-09-21 05:45:00",6,0,0,0,0,6,0,0
"2018-09-21 06:00:00",5,0,0,0,0,5,0,0
"2018-09-21 06:15:00",1,0,0,0,0,1,0,0
"2018-09-21 06:30:00",1,0,0,0,0,1,0,0
"2018-09-21 06:45:00",1,0,0,0,0,1,0,0
"2018-09-21 07:00:00",2,0,0,0,0,2,0,0
"2018-09-21 07:15:00",2,0,0,0,0,2,0,0
"2018-09-21 07:30:00",3,0,0,0,0,3,0,0
"2018-09-21 08:15:00",2,0,0,0,0,2,0,0
"2018-09-21 08:30:00",4,0,0,0,0,4,0,0
"2018-09-21 08:45:00",4,0,0,0,0,4,0,0
"2018-09-21 09:00:00",3,0,0,0,0,3,0,0
"2018-09-21 09:15:00",2,0,0,0,0,2,0,0
"2018-09-21 09:30:00",3,0,0,0,0,3,0,0
"2018-09-21 10:00:00",2,0,0,0,0,2,0,0
"2018-09-21 10:15:00",2,0,0,0,0,2,0,0
"2018-09-21 10:30:00",4,0,0,0,0,4,0,0
"2018-09-21 10:45:00",1,0,0,0,0,1,0,0
"2018-09-21 11:00:00",3,0,0,0,0,3,0,0
"2018-09-21 11:15:00",2,0,0,0,0,2,0,0
"2018-09-21 11:30:00",6,0,0,0,0,6,0,0
"2018-09-21 11:45:00",6,0,0,0,0,6,0,0
"2018-09-21 12:00:00",5,0,0,0,0,5,0,0
"2018-09-21 12:15:00",2,0,0,0,0,2,0,0
"2018-09-21 12:30:00",1,0,0,0,0,1,0,0
"2018-09-21 12:45:00",5,0,0,0,0,5,0,0
"2018-09-21 13:00:00",5,0,0,0,0,5,0,0
"2018-09-21 13:15:00",4,0,0,0,0,4,0,0
"2018-09-21 13:30:00",5,0,0,0,0,5,0,0
"2018-09-21 13:45:00",1,0,0,0,0,1,0,0
"2018-09-21 14:00:00",3,0,0,0,0,3,0,0
"2018-09-21 14:15:00",2,0,0,0,0,2,0,0
"2018-09-21 14:30:00",2,0,0,0,0,2,0,0
"2018-09-21 14:45:00",3,0,0,0,0,3,0,0
"2018-09-21 15:00:00",3,0,0,0,0,3,0,0
"2018-09-21 15:15:00",10,0,0,0,0,10,0,0
"2018-09-21 15:30:00",4,0,0,0,0,4,0,0
"2018-09-21 15:45:00",12,0,0,0,0,12,0,0
"2018-09-21 16:00:00",9,0,0,0,0,9,0,0
"2018-09-21 16:15:00",9,0,0,0,0,9,0,0
"2018-09-21 16:30:00",11,0,0,0,0,11,0,0
"2018-09-21 16:45:00",12,0,0,0,0,12,0,0
"2018-09-21 17:00:00",5,0,0,0,0,5,0,0
"2018-09-21 17:30:00",3,0,0,0,0,3,0,0
"2018-09-21 17:45:00",3,0,0,0,0,3,0,0
"2018-09-21 18:00:00",1,0,0,0,0,1,0,0
"2018-09-21 18:15:00",2,0,0,0,0,2,0,0
"2018-09-21 18:30:00",4,0,0,0,0,4,0,0
"2018-09-21 18:45:00",6,0,0,0,0,6,0,0
"2018-09-21 19:00:00",2,0,0,0,0,2,0,0
"2018-09-21 19:15:00",3,0,0,0,0,3,0,0
"2018-09-21 19:30:00",5,0,0,0,0,5,0,0
"2018-09-21 19:45:00",2,0,0,0,0,2,0,0
"2018-09-21 20:15:00",4,0,0,0,0,4,0,0
"2018-09-21 20:30:00",1,0,0,0,0,1,0,0
"2018-09-21 20:45:00",4,0,0,0,0,4,0,0
"2018-09-21 21:15:00",6,0,0,0,0,6,0,0
"2018-09-21 21:30:00",10,0,0,0,0,10,0,0
"2018-09-21 21:45:00",8,0,0,0,0,8,0,0
"2018-09-21 22:00:00",6,0,0,0,0,6,0,0
"2018-09-21 22:15:00",4,0,0,0,0,4,0,0
"2018-09-21 22:30:00",8,0,0,0,0,8,0,0
"2018-09-21 22:45:00",17,0,0,0,0,17,0,0
"2018-09-21 23:00:00",16,0,0,0,0,16,0,0
"2018-09-21 23:15:00",20,0,0,0,0,20,0,0
"2018-09-21 23:30:00",16,0,0,0,0,16,0,0
"2018-09-21 23:45:00",21,0,0,0,0,21,0,0
"2018-09-22 00:00:00",20,0,0,0,0,20,0,0
"2018-09-22 00:15:00",29,0,0,0,0,29,0,0
"2018-09-22 00:30:00",27,0,0,0,0,27,0,0
"2018-09-22 00:45:00",21,0,0,0,0,21,0,0
"2018-09-22 01:00:00",23,0,0,0,0,23,0,0
"2018-09-22 01:15:00",22,0,0,0,0,22,0,0
"2018-09-22 01:30:00",23,0,0,0,0,23,0,0
"2018-09-22 01:45:00",16,0,0,0,0,16,0,0
"2018-09-22 02:00:00",21,0,0,0,0,21,0,0
"2018-09-22 02:15:00",12,0,0,0,0,12,0,0
"2018-09-22 02:30:00",4,0,0,0,0,4,0,0
"2018-09-22 02:45:00",7,0,0,0,0,7,0,0
"2018-09-22 03:00:00",4,0,0,0,0,4,0,0
"2018-09-22 03:15:00",5,0,0,0,0,5,0,0
"2018-09-22 03:30:00",7,0,0,0,0,7,0,0
"2018-09-22 03:45:00",8,0,0,0,0,8,0,0
"2018-09-22 04:00:00",7,0,0,0,0,7,0,0
"2018-09-22 04:15:00",4,0,0,0,0,4,0,0
"2018-09-22 04:30:00",11,0,0,0,0,11,0,0
"2018-09-22 04:45:00",11,0,0,0,0,11,0,0
"2018-09-22 05:00:00",6,0,0,0,0,6,0,0
"2018-09-22 05:15:00",5,0,0,0,0,5,0,0
"2018-09-22 05:30:00",4,0,0,0,0,4,0,0
"2018-09-22 05:45:00",6,0,0,0,0,6,0,0
"2018-09-22 06:00:00",5,0,0,0,0,5,0,0
"2018-09-22 06:15:00",4,0,0,0,0,4,0,0
"2018-09-22 06:30:00",10,0,0,0,0,10,0,0
"2018-09-22 06:45:00",4,0,0,0,0,4,0,0
"2018-09-22 07:00:00",5,0,0,0,0,5,0,0
"2018-09-22 07:15:00",8,0,0,0,0,8,0,0
"2018-09-22 07:30:00",3,0,0,0,0,3,0,0
"2018-09-22 07:45:00",4,0,0,0,0,4,0,0
"2018-09-22 08:00:00",4,0,0,0,0,4,0,0
"2018-09-22 08:15:00",7,0,0,0,0,7,0,0
"2018-09-22 08:30:00",3,0,0,0,0,3,0,0
"2018-09-22 08:45:00",7,0,0,0,0,7,0,0
"2018-09-22 09:00:00",2,0,0,0,0,2,0,0
"2018-09-22 09:15:00",4,0,0,0,0,4,0,0
"2018-09-22 09:30:00",5,0,0,0,0,5,0,0
"2018-09-22 09:45:00",7,0,0,0,0,7,0,0
"2018-09-22 10:00:00",2,0,0,0,0,2,0,0
"2018-09-22 10:15:00",1,0,0,0,0,1,0,0
"2018-09-22 10:30:00",1,0,0,0,0,1,0,0
"2018-09-22 10:45:00",3,0,0,0,0,3,0,0
"2018-09-22 11:00:00",2,0,0,0,0,2,0,0
"2018-09-22 11:15:00",1,0,0,0,0,1,0,0
"2018-09-22 11:30:00",1,0,0,0,0,1,0,0
"2018-09-22 11:45:00",7,0,0,0,0,7,0,0
"2018-09-22 12:00:00",1,0,0,0,0,1,0,0
"2018-09-22 12:15:00",6,0,0,0,0,6,0,0
"2018-09-22 12:30:00",5,0,0,0,0,5,0,0
"2018-09-22 12:45:00",2,0,0,0,0,2,0,0
"2018-09-22 13:00:00",3,0,0,0,0,3,0,0
"2018-09-22 13:15:00",4,0,0,0,0,4,0,0
"2018-09-22 13:30:00",5,0,0,0,0,5,0,0
"2018-09-22 13:45:00",3,0,0,0,0,3,0,0
"2018-09-22 14:00:00",3,0,0,0,0,3,0,0
"2018-09-22 14:15:00",2,0,0,0,0,2,0,0
"2018-09-22 14:30:00",2,0,0,0,0,2,0,0
"2018-09-22 14:45:00",3,0,0,0,0,3,0,0
"2018-09-22 15:00:00",5,0,0,0,0,5,0,0
"2018-09-22 15:15:00",4,0,0,0,0,4,0,0
"2018-09-22 15:30:00",6,0,0,0,0,6,0,0
"2018-09-22 15:45:00",4,0,0,0,0,4,0,0
"2018-09-22 16:00:00",5,0,0,0,0,5,0,0
"2018-09-22 16:15:00",10,0,0,0,0,10,0,0
"2018-09-22 16:30:00",5,0,0,0,0,5,0,0
"2018-09-22 16:45:00",8,0,0,0,0,8,0,0
"2018-09-22 17:00:00",8,0,0,0,0,8,0,0
"2018-09-22 17:15:00",5,0,0,0,0,5,0,0
"2018-09-22 17:30:00",5,0,0,0,0,5,0,0
"2018-09-22 17:45:00",10,0,0,0,0,10,0,0
"2018-09-22 18:00:00",8,0,0,0,0,8,0,0
"2018-09-22 18:15:00",6,0,0,0,0,6,0,0
"2018-09-22 18:30:00",5,0,0,0,0,5,0,0
"2018-09-22 18:45:00",5,0,0,0,0,5,0,0
"2018-09-22 19:00:00",9,0,0,0,0,9,0,0
"2018-09-22 19:15:00",5,0,0,0,0,5,0,0
"2018-09-22 19:30:00",10,0,0,0,0,10,0,0
"2018-09-22 19:45:00",12,0,0,0,0,12,0,0
"2018-09-22 20:00:00",8,0,0,0,0,8,0,0
"2018-09-22 20:15:00",9,0,0,0,0,9,0,0
"2018-09-22 20:30:00",5,0,0,0,0,5,0,0
"2018-09-22 20:45:00",9,0,0,0,0,9,0,0
"2018-09-22 21:00:00",9,0,0,0,0,9,0,0
"2018-09-22 21:15:00",9,0,0,0,0,9,0,0
"2018-09-22 21:30:00",4,0,0,0,0,4,0,0
"2018-09-22 21:45:00",7,0,0,0,0,7,0,0
"2018-09-22 22:00:00",11,0,0,0,0,11,0,0
"2018-09-22 22:15:00",12,0,0,0,0,12,0,0
"2018-09-22 22:30:00",13,0,0,0,0,13,0,0
"2018-09-22 22:45:00",5,0,0,0,0,5,0,0
"2018-09-22 23:00:00",10,0,0,0,0,10,0,0
"2018-09-22 23:15:00",8,0,0,0,0,8,0,0
"2018-09-22 23:30:00",13,0,0,0,0,13,0,0
"2018-09-22 23:45:00",10,0,0,0,0,10,0,0
"2018-09-23 00:00:00",2,0,0,0,0,2,0,0
"2018-09-23 00:15:00",2,0,0,0,0,2,0,0
"2018-09-23 00:30:00",7,0,0,0,0,7,0,0
"2018-09-23 00:45:00",3,0,0,0,0,3,0,0
"2018-09-23 01:15:00",4,0,0,0,0,4,0,0
"2018-09-23 01:30:00",4,0,0,0,0,4,0,0
"2018-09-23 01:45:00",3,0,0,0,0,3,0,0
"2018-09-23 02:00:00",3,0,0,0,0,3,0,0
"2018-09-23 02:15:00",6,0,0,0,0,6,0,0
"2018-09-23 02:30:00",6,0,0,0,0,6,0,0
"2018-09-23 02:45:00",6,0,0,0,0,6,0,0
"2018-09-23 03:00:00",3,0,0,0,0,3,0,0
"2018-09-23 03:15:00",8,0,0,0,0,8,0,0
"2018-09-23 03:30:00",6,0,0,0,0,6,0,0
"2018-09-23 03:45:00",3,0,0,0,0,3,0,0
"2018-09-23 04:00:00",5,0,0,0,0,5,0,0
"2018-09-23 04:15:00",7,0,0,0,0,7,0,0
"2018-09-23 04:30:00",4,0,0,0,0,4,0,0
"2018-09-23 04:45:00",8,0,0,0,0,8,0,0
"2018-09-23 05:00:00",7,0,0,0,0,7,0,0
"2018-09-23 05:15:00",8,0,0,0,0,8,0,0
"2018-09-23 05:30:00",5,0,0,0,0,5,0,0
"2018-09-23 05:45:00",5,0,0,0,0,5,0,0
"2018-09-23 06:00:00",7,0,0,0,0,7,0,0
"2018-09-23 06:15:00",1,0,0,0,0,1,0,0
"2018-09-23 06:30:00",2,0,0,0,0,2,0,0
"2018-09-23 06:45:00",4,0,0,0,0,4,0,0
"2018-09-23 07:00:00",5,0,0,0,0,5,0,0
"2018-09-23 07:15:00",1,0,0,0,0,1,0,0
"2018-09-23 07:30:00",2,0,0,0,0,2,0,0
"2018-09-23 07:45:00",1,0,0,0,0,1,0,0
"2018-09-23 08:00:00",3,0,0,0,0,3,0,0
"2018-09-23 08:15:00",3,0,0,0,0,3,0,0
"2018-09-23 08:30:00",5,0,0,0,0,5,0,0
"2018-09-23 08:45:00",3,0,0,0,0,3,0,0
"2018-09-23 09:00:00",3,0,0,0,0,3,0,0
"2018-09-23 09:15:00",3,0,0,0,0,3,0,0
"2018-09-23 09:30:00",3,0,0,0,0,3,0,0
"2018-09-23 09:45:00",4,0,0,0,0,4,0,0
"2018-09-23 10:00:00",2,0,0,0,0,2,0,0
"2018-09-23 10:15:00",1,0,0,0,0,1,0,0
"2018-09-23 10:30:00",3,0,0,0,0,3,0,0
"2018-09-23 10:45:00",3,0,0,0,0,3,0,0
"2018-09-23 11:00:00",3,0,0,0,0,3,0,0
"2018-09-23 11:15:00",6,0,0,0,0,6,0,0
"2018-09-23 11:30:00",2,0,0,0,0,2,0,0
"2018-09-23 11:45:00",6,0,0,0,0,6,0,0
"2018-09-23 12:00:00",2,0,0,0,0,2,0,0
"2018-09-23 12:15:00",1,0,0,0,0,1,0,0
"2018-09-23 12:30:00",1,0,0,0,0,1,0,0
"2018-09-23 12:45:00",5,0,0,0,0,5,0,0
"2018-09-23 13:00:00",2,0,0,0,0,2,0,0
"2018-09-23 13:15:00",2,0,0,0,0,2,0,0
"2018-09-23 13:30:00",1,0,0,0,0,1,0,0
"2018-09-23 13:45:00",2,0,0,0,0,2,0,0
"2018-09-23 14:00:00",2,0,0,0,0,2,0,0
"2018-09-23 14:15:00",3,0,0,0,0,3,0,0
"2018-09-23 14:30:00",4,0,0,0,0,4,0,0
"2018-09-23 15:00:00",5,0,0,0,0,5,0,0
"2018-09-23 15:15:00",4,0,0,0,0,4,0,0
"2018-09-23 15:30:00",2,0,0,0,0,2,0,0
"2018-09-23 15:45:00",6,0,0,0,0,6,0,0
"2018-09-23 16:00:00",1,0,0,0,0,1,0,0
"2018-09-23 16:15:00",7,0,0,0,0,7,0,0
"2018-09-23 16:30:00",5,0,0,0,0,5,0,0
"2018-09-23 16:45:00",5,0,0,0,0,5,0,0
"2018-09-23 17:00:00",5,0,0,0,0,5,0,0
"2018-09-23 17:15:00",5,0,0,0,0,5,0,0
"2018-09-23 17:30:00",2,0,0,0,0,2,0,0
"2018-09-23 17:45:00",2,0,0,0,0,2,0,0
"2018-09-23 18:00:00",2,0,0,0,0,2,0,0
"2018-09-23 18:15:00",4,0,0,0,0,4,0,0
